attackLabel,throughputOut,throughputIn,packetsPerSecSent,packetsPerSecRecv,latency,jitter,bytesPerPacketOut,bytesPerPacketIn,bandwidthUtilOut,bandwidthUtilIn,currEstab,passiveOpensRate,activeOpensRate,attemptFailsRate,outRstsRate,inSegsRate,outSegsRate,retransRate,icmpInRate,inOutSegRatio,udpInRate,udpOutRate,udpNoPortRate,udpInOutRatio,halfOpenConnections,uniqueSourceIPs,topAttackerRepeat,uniqueDestinationPorts,sensitivePortsHit,avgConnectionDuration,longConnectionRatio
rst_flood,0.0115,42.0268,9,97377,0.031,0.006,160.0,54.0,0.0,4.2,0,6.67,0.08,0.0,0.0,92969.43,27.33,0.0,1.81,3401.774,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0222,37.4076,18,87028,0.033,0.007,155.28,54.01,0.0,3.74,0,6.24,0.07,0.0,0.0,89980.7,25.54,0.0,2.37,3523.334,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0547,39.9459,42,93353,0.025,0.002,164.43,54.02,0.01,3.99,0,6.66,0.08,0.0,0.0,89108.02,27.31,0.0,2.63,3262.617,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0274,40.3382,21,94267,0.028,0.008,164.43,54.01,0.0,4.03,0,6.99,0.08,0.0,0.0,92849.99,28.63,0.0,2.39,3243.526,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0237,42.6797,20,99542,0.031,0.016,149.55,54.01,0.0,4.27,0,7.49,0.08,0.0,0.0,97089.91,30.62,0.0,2.14,3171.086,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0222,38.1596,17,88357,0.029,0.006,163.65,54.01,0.0,3.82,0,6.49,0.08,0.0,0.0,94604.84,26.61,0.0,2.46,3555.09,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0445,38.2816,35,88698,0.029,0.003,159.26,54.02,0.0,3.83,0,6.65,0.08,0.0,0.0,84530.88,27.23,0.0,2.22,3104.727,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0442,48.2309,34,112496,0.026,0.004,163.62,54.01,0.0,4.82,0,6.6,0.08,0.0,0.0,105181.43,27.07,0.0,2.64,3886.006,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0382,40.9995,30,95661,0.028,0.004,160.27,54.01,0.0,4.1,0,7.42,0.08,0.0,0.0,108983.37,30.33,0.0,2.64,3592.823,0.0,0.0,0.0,0,0,1,5,5,0,0.0,0.0
rst_flood,0.0542,43.3129,44,101208,0.038,0.009,155.59,54.02,0.01,4.33,0,5.95,0.07,0.0,0.0,85625.53,24.39,0.0,2.15,3510.765,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0442,48.0116,34,111882,0.026,0.004,163.65,54.01,0.0,4.8,0,6.76,0.08,0.0,0.0,99331.72,27.69,0.0,2.31,3586.735,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0267,45.9877,21,107430,0.026,0.004,160.33,54.01,0.0,4.6,0,7.34,0.08,0.0,0.0,104303.24,30.01,0.0,2.72,3476.135,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0061,12.7495,13,78382,0.028,0.008,155.85,54.01,0.0,1.27,0,7.5,0.08,0.0,0.0,56426.91,30.67,0.0,2.56,1839.543,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0375,48.0869,30,112235,0.023,0.003,157.43,54.01,0.0,4.81,0,5.87,0.07,0.0,0.0,91189.96,24.06,0.0,2.17,3790.596,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0388,43.4001,30,101367,0.024,0.003,163.07,54.01,0.0,4.34,0,6.83,0.08,0.0,0.0,108947.67,27.97,0.0,2.06,3895.753,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0488,47.5629,38,110960,0.024,0.005,161.82,54.01,0.0,4.76,0,5.97,0.07,0.0,0.0,93014.11,24.46,0.0,2.42,3803.407,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0391,45.3526,31,105280,0.029,0.006,158.23,54.01,0.0,4.54,0,5.29,0.07,0.0,0.0,77586.95,21.74,0.0,2.05,3568.935,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0169,48.613,14,113443,0.025,0.004,151.71,54.01,0.0,4.86,0,7.01,0.08,0.0,0.0,107602.28,28.71,0.0,2.56,3747.299,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.061,43.8028,48,102206,0.029,0.004,160.12,54.02,0.01,4.38,0,6.67,0.08,0.0,0.0,113761.32,27.32,0.0,2.47,4163.515,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0266,47.4123,20,110634,0.034,0.009,167.7,54.01,0.0,4.74,0,6.3,0.07,0.0,0.0,89492.6,25.75,0.0,1.98,3475.162,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0229,44.5385,19,103994,0.033,0.012,152.26,54.01,0.0,4.45,0,7.33,0.08,0.0,0.0,104392.89,29.99,0.0,2.47,3480.508,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0122,42.7795,10,99876,0.023,0.002,153.7,54.0,0.0,4.28,0,7.01,0.08,0.0,0.0,100954.89,28.7,0.0,2.23,3517.187,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0595,48.0423,46,112051,0.027,0.004,162.85,54.02,0.01,4.8,0,5.54,0.07,0.0,0.0,92790.18,22.72,0.0,2.01,4084.159,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0236,47.3606,19,110444,0.039,0.013,156.68,54.01,0.0,4.74,0,7.17,0.08,0.0,0.0,108373.06,29.35,0.0,2.56,3693.025,0.0,0.0,0.0,0,0,1,5,5,0,0.0,0.0
rst_flood,0.0549,47.381,43,110580,0.024,0.002,160.88,54.02,0.01,4.74,0,6.52,0.08,0.0,0.0,47390.64,26.72,0.0,2.39,1773.435,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0382,47.6008,30,111020,0.028,0.007,160.27,54.01,0.0,4.76,0,7.59,0.08,0.0,0.0,110270.37,31.01,0.0,2.39,3556.266,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0443,47.6514,35,111139,0.026,0.002,159.31,54.01,0.0,4.77,0,5.89,0.07,0.0,0.0,89950.93,24.1,0.0,2.1,3731.968,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0351,47.8921,28,111642,0.025,0.006,157.79,54.01,0.0,4.79,0,7.42,0.08,0.0,0.0,110650.51,30.35,0.0,2.72,3646.003,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0169,11.5534,38,77611,0.026,0.006,161.82,54.02,0.0,1.16,0,6.92,0.08,0.0,0.0,108457.99,28.35,0.0,2.23,3825.701,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0532,47.8635,40,111660,0.022,0.003,167.7,54.01,0.01,4.79,0,6.06,0.07,0.0,0.0,90171.46,24.8,0.0,2.21,3636.414,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0327,48.6296,25,113492,0.027,0.006,164.92,54.01,0.0,4.86,0,6.82,0.08,0.0,0.0,111422.94,27.95,0.0,2.55,3986.888,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0351,49.0761,28,114413,0.027,0.004,157.71,54.01,0.0,4.91,0,5.86,0.07,0.0,0.0,95328.96,24.02,0.0,2.05,3968.559,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.039,48.3372,31,112586,0.031,0.005,158.23,54.01,0.0,4.83,0,7.58,0.08,0.0,0.0,109362.2,30.97,0.0,2.31,3530.902,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0085,10.1636,16,59479,0.037,0.016,167.75,54.01,0.0,1.02,0,6.85,0.08,0.0,0.0,110254.35,28.05,0.0,2.31,3931.103,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0084,8.562,17,52524,0.022,0.003,163.65,54.01,0.0,0.86,0,6.67,0.08,0.0,0.0,109730.17,27.34,0.0,2.8,4014.163,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0435,48.8298,34,113928,0.023,0.002,161.09,54.01,0.0,4.88,0,6.24,0.07,0.0,0.0,91754.34,25.52,0.0,1.96,3594.815,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0542,47.9804,42,111850,0.027,0.003,162.38,54.02,0.01,4.8,0,6.59,0.08,0.0,0.0,108635.72,27.0,0.0,2.22,4023.72,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
rst_flood,0.0395,47.6125,31,111263,0.024,0.001,160.97,54.01,0.0,4.76,0,6.21,0.07,0.0,0.0,91794.38,25.39,0.0,2.3,3615.863,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ddos,328.5111,341.2644,54942,54760,0.034,0.007,754.8,786.71,32.85,34.13,0,7.48,0.08,0.0,0.0,19998.88,20094.25,110.09,20268.39,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,258.0601,267.9749,42358,42372,0.047,0.027,763.6,792.68,25.81,26.8,0,6.99,0.08,0.0,0.0,22599.88,22694.35,108.19,23022.05,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,252.5706,262.4536,41973,41881,0.037,0.011,753.43,784.64,25.26,26.25,0,6.73,0.08,0.0,0.0,18870.28,18959.44,102.4,19227.0,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,259.2917,269.3225,42643,42657,0.041,0.017,761.16,790.34,25.93,26.93,0,6.79,0.08,0.0,0.0,20558.19,20660.35,115.49,20885.36,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,84.3943,87.6993,16262,16262,0.048,0.028,757.58,787.24,8.44,8.77,0,6.57,0.08,0.0,0.0,21034.13,21164.92,143.6,21417.15,0.994,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,289.8747,301.2348,48027,48036,0.032,0.006,756.43,785.93,28.99,30.12,0,7.05,0.08,0.0,0.0,20530.42,20657.04,140.48,20795.33,0.994,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,304.3501,316.3158,50827,50600,0.032,0.008,749.06,782.0,30.44,31.63,0,7.15,0.08,0.0,0.0,16528.91,16599.02,84.16,16748.51,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,288.1901,299.3897,47542,47567,0.033,0.009,758.65,787.72,28.82,29.94,0,6.57,0.08,0.0,0.0,23763.54,23891.99,141.34,24174.74,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,301.7589,313.523,50540,50134,0.045,0.013,746.77,782.16,30.18,31.35,0,6.61,0.08,0.0,0.0,22036.05,22095.65,72.59,22311.52,0.997,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,286.2676,297.4881,47794,47560,0.028,0.008,749.16,782.35,28.63,29.75,0,6.5,0.08,0.0,0.0,24267.5,24392.31,137.56,24558.83,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,301.994,313.899,50083,50099,0.052,0.051,754.45,783.94,30.2,31.39,0,7.08,0.08,0.0,0.0,23184.89,23329.96,158.97,23432.49,0.994,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,296.5746,308.3031,49281,49297,0.042,0.017,753.26,782.8,29.66,30.83,0,7.08,0.08,0.0,0.0,14266.71,14337.14,84.35,14535.41,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,313.7915,326.075,52299,52311,0.035,0.015,756.89,786.34,31.38,32.61,0,7.23,0.08,0.0,0.0,24358.51,24472.5,128.2,24739.67,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,297.3965,309.0481,49180,49198,0.049,0.033,756.53,785.88,29.74,30.9,0,6.02,0.08,0.0,0.0,22124.94,22173.58,60.46,22460.7,0.998,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,286.4972,297.735,47418,47435,0.033,0.003,756.21,785.59,28.65,29.77,0,7.39,0.08,0.0,0.0,22981.18,23110.14,143.5,23379.33,0.994,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,93.6035,97.2458,23018,23020,0.03,0.006,759.7,789.19,9.36,9.72,0,7.22,0.08,0.0,0.0,21820.02,21952.96,147.14,22284.99,0.994,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,289.8928,301.2479,48363,48377,0.024,0.002,756.8,786.22,28.99,30.12,0,6.48,0.08,0.0,0.0,20929.81,21038.41,121.31,21334.74,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,291.7586,303.2252,48795,48532,0.024,0.003,747.84,781.44,29.18,30.32,0,6.0,0.08,0.0,0.0,16697.59,16785.16,99.34,16985.03,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,313.3628,325.827,52603,52615,0.03,0.002,751.75,781.47,31.34,32.58,0,7.4,0.08,0.0,0.0,23939.98,24041.05,115.71,24189.73,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,280.016,290.8828,46388,46252,0.037,0.009,755.43,787.05,28.0,29.09,0,6.47,0.08,0.0,0.0,21340.86,21421.62,93.48,21512.87,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,276.1887,287.1041,45871,45880,0.047,0.035,753.74,783.38,27.62,28.71,0,7.06,0.08,0.0,0.0,23027.47,23137.77,124.17,23297.31,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,253.2762,263.0012,41826,41668,0.029,0.012,757.76,789.84,25.33,26.3,0,7.13,0.08,0.0,0.0,22336.69,22444.41,121.73,22555.81,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,119.7756,124.3776,32946,32719,0.04,0.009,753.86,788.26,11.98,12.44,0,6.67,0.08,0.0,0.0,17563.22,17634.41,84.28,18003.04,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,328.4999,341.36,54711,54717,0.029,0.007,757.5,787.07,32.85,34.14,0,6.56,0.08,0.0,0.0,24015.3,24134.82,132.39,24508.74,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,241.5878,250.8528,40035,39762,0.028,0.003,754.52,788.84,24.16,25.09,0,6.98,0.08,0.0,0.0,23640.07,23702.84,76.5,24243.91,0.997,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,301.2349,313.0066,50062,49934,0.031,0.007,753.13,784.57,30.12,31.3,0,6.34,0.08,0.0,0.0,21157.82,21252.98,107.62,21740.02,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,304.6392,316.3821,50181,50092,0.039,0.011,759.43,790.1,30.46,31.64,0,7.39,0.08,0.0,0.0,23984.47,24099.28,129.34,24512.48,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,312.4172,324.7862,52385,52377,0.033,0.008,752.47,782.39,31.24,32.48,0,6.75,0.08,0.0,0.0,24112.96,24198.74,99.06,24456.01,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,275.9594,286.8167,45702,45720,0.044,0.017,755.02,784.42,27.6,28.68,0,6.9,0.08,0.0,0.0,24245.85,24340.13,107.84,24510.94,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,97.5415,101.3653,24840,24852,0.057,0.027,755.96,785.22,9.75,10.14,0,7.16,0.08,0.0,0.0,23020.37,23107.98,101.67,23190.73,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,294.7585,306.3631,49136,49150,0.029,0.003,755.49,785.01,29.48,30.64,0,6.34,0.07,0.0,0.0,21809.29,21931.97,135.14,22222.4,0.994,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,288.0234,299.4258,48286,48305,0.031,0.009,752.83,782.33,28.8,29.94,0,6.4,0.08,0.0,0.0,24278.98,24373.28,106.85,24791.84,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,309.5434,321.6912,51635,51651,0.03,0.005,756.59,786.03,30.95,32.17,0,7.06,0.08,0.0,0.0,24953.34,25041.89,102.44,25319.39,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,319.925,332.5198,53442,53451,0.038,0.011,755.34,784.95,31.99,33.25,0,6.58,0.07,0.0,0.0,22584.2,22688.9,117.63,23073.78,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,260.6031,270.98,43712,43735,0.03,0.007,750.43,779.9,26.06,27.1,0,6.62,0.08,0.0,0.0,23241.58,23355.74,127.24,23645.43,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,323.2234,335.8005,53982,53605,0.027,0.007,749.3,783.93,32.32,33.58,0,6.98,0.08,0.0,0.0,25578.66,25670.09,105.13,25925.08,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,263.1433,273.6596,44041,44055,0.033,0.007,750.45,780.2,26.31,27.37,0,7.08,0.08,0.0,0.0,23286.29,23397.24,124.86,23610.83,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,269.8503,280.2633,44994,44702,0.03,0.008,751.98,786.1,26.99,28.03,0,6.41,0.08,0.0,0.0,21985.27,22089.36,116.67,22213.01,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,270.3604,280.9305,45232,45030,0.032,0.007,752.07,784.98,27.04,28.09,0,7.81,0.08,0.0,0.0,20959.36,21060.19,116.2,21301.23,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,232.1653,241.3003,38584,38565,0.036,0.013,753.99,784.04,23.22,24.13,0,6.48,0.08,0.0,0.0,22053.38,22185.65,144.98,22284.68,0.994,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,159.6822,165.9644,26517,26526,0.033,0.011,755.36,784.81,15.97,16.6,0,6.83,0.08,0.0,0.0,20643.17,20756.16,126.4,21102.19,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,296.0286,307.5804,48824,48840,0.029,0.005,758.18,787.5,29.6,30.76,0,7.14,0.08,0.0,0.0,24136.59,24217.8,95.24,24613.86,0.997,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,289.8467,301.1705,48094,47998,0.031,0.007,754.29,785.33,28.98,30.12,0,7.23,0.08,0.0,0.0,23360.12,23450.88,104.97,23907.16,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,290.823,302.1347,47861,47876,0.032,0.005,760.01,789.32,29.08,30.21,0,6.71,0.08,0.0,0.0,22308.72,22415.22,119.68,22785.96,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,305.963,318.0518,50762,50783,0.027,0.004,753.62,783.08,30.6,31.81,0,7.49,0.08,0.0,0.0,27018.25,27152.67,149.24,27539.39,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,189.6911,197.4888,32552,32453,0.032,0.01,734.0,766.5,18.97,19.75,0,6.73,0.08,0.0,0.0,24319.85,24416.12,109.5,24686.11,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,301.1619,313.0453,50387,50406,0.025,0.005,754.35,783.82,30.12,31.3,0,6.81,0.08,0.0,0.0,25025.74,25127.03,114.75,25264.2,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,261.8748,271.9874,43122,43143,0.058,0.027,761.85,790.89,26.19,27.2,0,0.03,0.0,0.0,0.0,20.7,21.14,0.5,21.29,0.979,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,157.6843,163.9702,26486,26506,0.091,0.063,749.28,778.56,15.77,16.4,0,6.91,0.08,0.0,0.0,17145.44,17215.25,83.38,17526.9,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,220.2049,228.7238,36243,36259,0.034,0.007,760.85,789.94,22.02,22.87,0,7.05,0.08,0.0,0.0,12952.8,13044.12,105.17,13077.81,0.993,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,247.0136,256.5317,41019,40777,0.04,0.012,753.97,787.67,24.7,25.65,0,7.25,0.08,0.0,0.0,15927.57,16031.74,118.52,16086.14,0.994,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,194.2823,201.9425,32771,32535,0.058,0.034,742.98,777.87,19.43,20.19,0,6.52,0.08,0.0,0.0,14584.32,14717.5,145.98,14880.19,0.991,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,379.0878,393.9764,63219,63221,0.023,0.002,756.04,785.7,37.91,39.4,0,6.66,0.08,0.0,0.0,31064.31,31157.86,106.64,31715.49,0.997,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,356.6757,370.7651,59601,59611,0.025,0.005,754.09,783.75,35.67,37.08,0,6.74,0.07,0.0,0.0,24075.97,24171.82,109.11,24582.74,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,357.4746,371.1076,59572,59203,0.029,0.009,757.08,790.85,35.75,37.11,0,6.5,0.08,0.0,0.0,28432.44,28522.8,103.12,28807.96,0.997,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,361.5282,375.7476,60324,60340,0.027,0.005,755.38,784.88,36.15,37.57,0,6.46,0.07,0.0,0.0,23509.73,23612.45,115.42,23786.87,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,363.819,377.9579,60823,60583,0.024,0.003,753.84,786.24,36.38,37.8,0,7.4,0.08,0.0,0.0,27348.86,27469.77,135.47,27920.77,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,371.764,386.2259,62202,61950,0.026,0.002,753.3,785.79,37.18,38.62,0,6.46,0.07,0.0,0.0,19080.75,19158.15,90.1,19334.25,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,356.0543,370.1953,59694,59711,0.025,0.002,752.19,781.84,35.61,37.02,0,6.99,0.08,0.0,0.0,30835.05,30941.21,119.89,31291.27,0.997,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,375.0848,389.8825,62828,62743,0.025,0.003,752.38,783.12,37.51,38.99,0,6.98,0.08,0.0,0.0,30505.61,30602.74,110.84,30969.83,0.997,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,374.8654,389.5105,62288,62307,0.025,0.004,757.63,786.99,37.49,38.95,0,5.54,0.07,0.0,0.0,26210.16,26307.59,108.29,26572.97,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,376.5121,391.2575,62876,62794,0.031,0.002,754.74,785.33,37.65,39.13,0,6.91,0.08,0.0,0.0,29358.52,29483.43,138.49,29778.0,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,385.5723,400.1552,64106,63609,0.029,0.008,757.89,792.7,38.56,40.02,0,5.76,0.07,0.0,0.0,25965.52,26044.17,89.96,26676.35,0.997,0.0,0.0,0.0,0,285,366,5,6,1,0.0,0.0
ddos,325.5798,338.6386,54930,54945,0.029,0.007,748.0,777.79,32.56,33.86,0,6.91,0.08,0.0,0.0,30964.26,31056.25,105.57,31719.19,0.997,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,68.3034,70.8788,28965,28716,0.03,0.01,757.59,792.97,6.83,7.09,0,6.82,0.08,0.0,0.0,30246.86,30338.78,105.32,30877.62,0.997,0.0,0.0,0.0,0,512,301,5,6,1,0.0,0.0
ddos,381.1179,395.8416,63512,63278,0.029,0.006,756.07,788.18,38.11,39.58,0,5.81,0.07,0.0,0.0,26207.52,26326.09,129.96,26790.36,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,384.1288,399.041,64179,63926,0.026,0.003,754.0,786.37,38.41,39.9,0,7.08,0.08,0.0,0.0,21870.56,21960.42,103.78,22554.17,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,74.7582,77.6549,34781,34783,0.028,0.005,760.82,790.25,7.48,7.77,0,7.31,0.08,0.0,0.0,30299.03,30406.13,121.48,31105.08,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,363.5949,377.5985,60823,60424,0.029,0.008,753.19,787.36,36.36,37.76,0,6.14,0.07,0.0,0.0,24512.36,24567.88,67.59,25313.4,0.998,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,371.3054,385.5614,61706,61473,0.028,0.006,757.73,789.81,37.13,38.56,0,6.58,0.08,0.0,0.0,31039.09,31163.31,137.13,31836.14,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,379.9953,394.7348,62970,62989,0.03,0.007,760.52,789.78,38.0,39.47,0,6.5,0.07,0.0,0.0,25538.08,25658.83,133.62,26215.04,0.995,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,382.674,397.6454,63687,63709,0.031,0.005,757.31,786.67,38.27,39.76,0,6.89,0.08,0.0,0.0,29931.6,30065.14,147.0,30681.53,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,402.6528,418.5168,67700,67452,0.024,0.002,749.51,781.9,40.27,41.85,0,5.76,0.07,0.0,0.0,24986.57,25070.25,94.97,25158.95,0.997,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,355.396,369.5642,59673,59693,0.033,0.01,750.43,780.09,35.54,36.96,0,6.97,0.08,0.0,0.0,32107.32,32165.3,71.67,32280.27,0.998,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,376.746,391.5969,63381,63143,0.035,0.01,749.46,781.94,37.67,39.16,0,6.48,0.07,0.0,0.0,24515.62,24625.16,122.29,24666.18,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,286.5333,297.6285,48078,47808,0.037,0.005,751.94,785.46,28.65,29.76,0,6.99,0.08,0.0,0.0,32153.07,32265.28,125.94,32182.75,0.997,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,378.5388,393.4547,63745,63499,0.03,0.009,749.14,781.68,37.85,39.35,0,7.48,0.08,0.0,0.0,30673.58,30805.88,147.01,30831.19,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,83.3945,86.6532,35449,35441,0.026,0.002,757.84,787.63,8.34,8.67,0,6.91,0.08,0.0,0.0,31851.15,31943.97,106.39,32616.07,0.997,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
ddos,383.4718,398.4778,63819,63835,0.026,0.005,757.25,786.68,38.35,39.85,0,6.32,0.07,0.0,0.0,26110.01,26202.26,104.68,26774.24,0.996,0.0,0.0,0.0,0,512,512,5,6,1,0.0,0.0
